subject,topic,topic_subject_label,topic_grade,subtopic,learning_objective,learning_objective_code,is_current_version,question_question_type,question_lifecycle_status,question_retired_at,question_difficulty_band,question_difficulty_rating,question_bloom_level,question_usage_type,question_keywords,question_created_at,question_updated_at,question_grade_level,question_input_type,version_version_number,version_prompt,version_options,version_correct_answer,version_model_answer,version_explanation,version_payload,version_time_allocated_ms,version_created_at
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,easy,1.0,understand,diagnostic,[],2026-05-21T10:49:44.453Z,2026-07-28T08:08:21.752Z,grade 6,number,1,Calculate 121 / 11 using a Vedic shortcut. Answer: ____.,,,,"121 divided by 11 equals 11, since 11 x 11 = 121.","{""hint"":""121 divided by 11 equals 11, since 11 x 11 = 121."",""answer"":""11"",""visualMode"":null,""distractors"":[""9"",""10"",""12""],""questionSvg"":null}",,2026-05-21T10:49:44.490Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,drag_drop,active,,hard,3.0,apply,diagnostic,[],2026-05-21T10:53:16.945Z,2026-05-21T10:53:17.106Z,grade 6,,1,A shop packs 72 pencils equally into 9 boxes. Drag the number of pencils in each box.,,,,"72 ÷ 9 = 8, so each box gets 8 pencils. The other choices do not divide 72 equally into 9 boxes.","{""mode"":""classify"",""items"":[{""id"":""item_1"",""label"":""6""},{""id"":""item_2"",""label"":""7""},{""id"":""item_3"",""label"":""8""},{""id"":""item_4"",""label"":""9""}],""targets"":[{""id"":""target_1"",""label"":""Correct answer""},{""id"":""target_2"",""label"":""Not correct""}],""answerKey"":[{""itemId"":""item_1"",""targetId"":""target_2""},{""itemId"":""item_2"",""targetId"":""target_2""},{""itemId"":""item_3"",""targetId"":""target_1""},{""itemId"":""item_4"",""targetId"":""target_2""}],""visualMode"":null,""questionSvg"":null,""scoringGuidance"":""72 ÷ 9 = 8, so each box gets 8 pencils. The other choices do not divide 72 equally into 9 boxes.""}",,2026-05-21T10:53:16.993Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,easy,2.0,apply,diagnostic,[],2026-05-21T10:57:14.175Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"Using the Vedic method, 347 ÷ 9 = 38 remainder ____.",,,,"9 × 38 = 342 and 347 - 342 = 5, so the remainder is 5.","{""hint"":null,""answer"":""5"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""5""]}",,2026-05-21T10:57:14.284Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:57:14.174Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"Using the shortcut for 11, 726 ÷ 11 = ____.",,,,726 ÷ 11 = 66 because 11 × 66 = 726.,"{""hint"":null,""answer"":""66"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""66""]}",,2026-05-21T10:57:14.286Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:57:14.182Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"Using the Vedic method, 234 ÷ 9 = ____.",,,,"234 divided by 9 gives 26 remainder 0, so the result is 26.","{""hint"":null,""answer"":""26"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""26""]}",,2026-05-21T10:57:14.366Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:57:14.182Z,2026-07-28T08:08:21.752Z,grade 6,number,1,Use the Vedic method to find 484 ÷ 11 = ____.,,,,484 ÷ 11 = 44 because 11 × 44 = 484.,"{""hint"":null,""answer"":""44"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""44""]}",,2026-05-21T10:57:14.368Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:57:14.181Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"Using division by 9, 513 ÷ 9 = ____.",,,,513 ÷ 9 = 57 because 9 × 57 = 513.,"{""hint"":null,""answer"":""57"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""57""]}",,2026-05-21T10:57:14.369Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,easy,2.0,apply,diagnostic,[],2026-05-21T10:57:14.182Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"A library shelves 495 books equally on 11 shelves, so each shelf has ____ books.",,,,"495 ÷ 11 = 45, so each shelf has 45 books.","{""hint"":null,""answer"":""45"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""45""]}",,2026-05-21T10:57:14.369Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,easy,2.0,apply,diagnostic,[],2026-05-21T10:57:14.370Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"A total of 396 stickers is arranged in rows of 9, making ____ rows.",,,,"396 ÷ 9 = 44, so there are 44 rows.","{""hint"":null,""answer"":""44"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""44""]}",,2026-05-21T10:57:14.484Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,medium,3.0,analyze,diagnostic,[],2026-05-21T10:57:14.371Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"If 9 × 46 = 414, then by the Vedic shortcut 419 ÷ 9 = 46 remainder ____.",,,,"Since 9 × 46 = 414, subtracting from 419 gives 5, so the remainder is 5.","{""hint"":""Subtract 414 from 419."",""answer"":""5"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""5""]}",,2026-05-21T10:57:14.486Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,medium,3.0,analyze,diagnostic,[],2026-05-21T10:57:14.371Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"Since 11 × 52 = 572, the value of 583 ÷ 11 is 53 exactly or 52 remainder ____.",,,,"583 - 572 = 11, so 583 ÷ 11 = 53 exactly. Written as 52 remainder something, the remainder would be 11.","{""hint"":""Find how much more 583 is than 572."",""answer"":""11"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""11""]}",,2026-05-21T10:57:14.486Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,medium,3.0,apply,diagnostic,[],2026-05-21T10:57:14.478Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"Using the Vedic division method, 432 ÷ 9 = 48, so the blank is ____.",,,,"Since 9 × 48 = 432, the quotient is 48.","{""hint"":null,""answer"":""48"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""48""]}",,2026-05-21T10:57:14.572Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,medium,3.0,apply,diagnostic,[],2026-05-21T10:57:14.479Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"For 583 ÷ 11, the Vedic method gives 53 remainder ____.",,,,"11 × 53 = 583, so the remainder is 0.","{""hint"":null,""answer"":""0"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""0""]}",,2026-05-21T10:57:14.574Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,medium,3.0,analyze,diagnostic,[],2026-05-21T10:57:14.480Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"Using a division shortcut, 738 ÷ 9 and 902 ÷ 11 have the same quotient, which is ____.",,,,"738 ÷ 9 = 82 and 902 ÷ 11 = 82, so the common quotient is 82.","{""hint"":""Divide each number and compare the results."",""answer"":""82"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""82""]}",,2026-05-21T10:57:14.573Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,medium,3.0,apply,diagnostic,[],2026-05-21T10:57:14.482Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"A key code 657 divided by 9 gives quotient 73, so the remainder is ____.",,,,"9 × 73 = 657, so the remainder is 0.","{""hint"":""Use dividend = divisor × quotient + remainder."",""answer"":""0"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""0""]}",,2026-05-21T10:57:14.576Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,medium,3.0,apply,diagnostic,[],2026-05-21T10:57:14.486Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"At a fruit stall, 495 oranges are packed equally in 9 boxes, so each box gets ____ oranges.",,,,495 ÷ 9 = 55 because 9 × 55 = 495.,"{""hint"":null,""answer"":""55"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""55""]}",,2026-05-21T10:57:14.578Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,medium,3.0,apply,diagnostic,[],2026-05-21T10:57:14.577Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"In a treasure game, 364 tokens are shared among 9 teams, giving 40 each and ____ left over.",,,,"9 × 40 = 360, and 364 - 360 = 4, so the remainder is 4.","{""hint"":""Subtract 9 × 40 from 364."",""answer"":""4"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""4""]}",,2026-05-21T10:57:14.674Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,medium,3.0,apply,diagnostic,[],2026-05-21T10:57:14.576Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"A market has 748 bananas shared into 11 equal crates, so each crate holds 68 and remainder ____.",,,,"11 × 68 = 748, so the remainder is 0.","{""hint"":""Multiply 68 by 11 to check."",""answer"":""0"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""0""]}",,2026-05-21T10:57:14.676Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,medium,3.0,apply,diagnostic,[],2026-05-21T10:57:14.577Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"If 726 grapes are divided by 11 using a shortcut, the quotient is 66 and the remainder is ____.",,,,"11 × 66 = 726, so the remainder is 0.","{""hint"":null,""answer"":""0"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""0""]}",,2026-05-21T10:57:14.677Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,medium,3.0,apply,diagnostic,[],2026-05-21T10:57:14.578Z,2026-07-28T08:08:21.752Z,grade 6,number,1,A treasure chest has 518 coins. Dividing by 11 gives 47 remainder ____.,,,,"11 × 47 = 517, so the remainder is 1.","{""hint"":null,""answer"":""1"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""1""]}",,2026-05-21T10:57:14.679Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,medium,3.0,understand,diagnostic,[],2026-05-21T10:57:14.671Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"Using the Vedic shortcut, 873 ÷ 9 gives quotient 97, because 9 × 97 = ____.",,,,"9 × 97 = 873, confirming the quotient.","{""hint"":""Multiply 97 by 9."",""answer"":""873"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""873""]}",,2026-05-21T10:57:14.816Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,hard,5.0,evaluate,diagnostic,[],2026-05-21T10:57:14.676Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"The largest multiple of 9 less than 700 is 9 × 77, so the missing value in 700 ÷ 9 = 77 remainder ____ is correct.",,,,"9 × 77 = 693, and 700 - 693 = 7, so the remainder is 7.","{""hint"":""Subtract 693 from 700."",""answer"":""7"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""7""]}",,2026-05-21T10:57:14.819Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,hard,4.0,analyze,diagnostic,[],2026-05-21T10:57:14.678Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"A number gives quotient 62 and remainder 5 when divided by 11, so the number is ____.",,,,Dividend = 11 × 62 + 5 = 682 + 5 = 687.,"{""hint"":null,""answer"":""687"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""687""]}",,2026-05-21T10:57:14.824Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,hard,4.0,analyze,diagnostic,[],2026-05-21T10:57:14.679Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"If 9 × 38 = 342, then 347 ÷ 9 has remainder ____.",,,,"347 - 342 = 5, so the remainder is 5.","{""hint"":""Compare 347 with the nearest lower multiple of 9."",""answer"":""5"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""5""]}",,2026-05-21T10:57:14.825Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,fitb,active,,hard,4.0,evaluate,diagnostic,[],2026-05-21T10:57:14.823Z,2026-07-28T08:08:21.752Z,grade 6,number,1,"For 935 ÷ 11, 11 × 85 = 935, so the quotient is ____.",,,,"Because 11 multiplied by 85 equals 935, the quotient is 85.","{""hint"":null,""answer"":""85"",""visualMode"":null,""questionSvg"":null,""caseSensitive"":false,""acceptableAnswers"":[""85""]}",,2026-05-21T10:57:14.902Z
math,Vedic Mathematics,math,grade 6,Division Shortcuts,Apply Vedic methods for division by 9 and 11,T405.S1.L1,true,drag_drop,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:57:14.823Z,2026-05-21T10:57:14.984Z,grade 6,,1,Candy shop cards show divisions by 9 and 11. Drag each number card to the correct rule box.,,,,"Numbers placed in the ÷9 box are to be divided by 9, and numbers placed in the ÷11 box are to be divided by 11.","{""mode"":""classify"",""items"":[{""id"":""item_1"",""label"":""198 ÷ 9""},{""id"":""item_2"",""label"":""242 ÷ 11""},{""id"":""item_3"",""label"":""315 ÷ 9""},{""id"":""item_4"",""label"":""363 ÷ 11""}],""labels"":{""end"":null,""start"":null,""instruction"":""Drag each card to the matching shortcut rule.""},""targets"":[{""id"":""target_1"",""label"":""Use ÷9 shortcut""},{""id"":""target_2"",""label"":""Use ÷11 shortcut""}],""answerKey"":[{""itemId"":""item_1"",""targetId"":""target_1""},{""itemId"":""item_2"",""targetId"":""target_2""},{""itemId"":""item_3"",""targetId"":""target_1""},{""itemId"":""item_4"",""targetId"":""target_2""}],""visualMode"":null,""questionSvg"":null}",,2026-05-21T10:57:14.898Z
